Id,FirstName,LastName,ProductName,Price,Quantity,TotalPrice,OrderDate
28354,Fatma,Tekin,Çavdar Ekmeği,268.47,8,2147.76,2025-05-12 03:00:00+03
28355,Fatma,Tekin,Çavdar Ekmeği,189.12,7,1323.84,2025-09-08 03:00:00+03
28356,Murat,Tekin,Baklava,49.94,2,99.88,2025-07-23 03:00:00+03
28357,Hüseyin,Demir,Sarma,369.65,6,2217.9,2025-09-19 03:00:00+03
28358,Hüseyin,Tekin,Revani,394.46,3,1183.38,2025-08-03 03:00:00+03
28359,Murat,Kara,Meyveli Pasta,69.84,8,558.72,2025-09-15 03:00:00+03
28360,Onur,Aksoy,Patatesli Börek,206.54,4,826.16,2025-02-09 03:00:00+03
28361,Hasan,Yılmaz,Çavdar Ekmeği,38.31,3,114.93,2025-08-22 03:00:00+03
28362,Rabia,Taş,Sarma,293.31,5,1466.55,2025-08-22 03:00:00+03
28363,Ali,Öztürk,Peynirli Börek,125.61,8,1004.88,2025-05-31 03:00:00+03
28365,Ayşe,Özkan,Kuru Pasta,226.79,4,907.16,2025-04-11 03:00:00+03
28366,Rabia,Koç,Köy Ekmeği,283.97,1,283.97,2025-08-09 03:00:00+03
28368,Ayşe,Özkan,Sarma,383.27,10,3832.7,2025-08-12 03:00:00+03
28369,Murat,Demir,Patatesli Börek,390.2,6,2341.2,2025-05-09 03:00:00+03
28372,Ahmet,Yılmaz,Sarma,68.61,4,274.44,2025-01-14 03:00:00+03
28373,Hasan,Polat,Patatesli Börek,176.32,6,1057.92,2025-03-10 03:00:00+03
28374,Mehmet,Kılıç,Kuru Pasta,194.62,7,1362.34,2025-01-25 03:00:00+03
28375,Ahmet,Aksoy,Sarma,45.91,2,91.82,2025-06-02 03:00:00+03
28376,Zeynep,Özkan,Kadayıf,397.38,4,1589.52,2025-03-21 03:00:00+03
28377,Cem,Şahin,Simit,53.26,1,53.26,2025-07-23 03:00:00+03
28378,Onur,Taş,Peynirli Börek,316.13,2,632.26,2025-05-18 03:00:00+03
28379,Ayşe,Kılıç,Ispanaklı Börek,373.76,7,2616.32,2025-09-15 03:00:00+03
28380,Ali,Öztürk,Açma,90.08,3,270.24,2025-07-16 03:00:00+03
28382,Ayşe,Doğan,Sarma,306.75,10,3067.5,2025-03-05 03:00:00+03
28383,Elif,Koç,Patatesli Börek,308.48,7,2159.36,2025-01-15 03:00:00+03
28384,Selin,Öztürk,Açma,213.91,8,1711.28,2025-03-18 03:00:00+03
28386,Serkan,Kara,Baklava,281.79,5,1408.95,2025-09-12 03:00:00+03
28387,Murat,Öztürk,Meyveli Pasta,73.2,10,732.0,2025-07-26 03:00:00+03
28388,Ayşe,Doğan,Yaş Pasta,313.64,10,3136.4,2025-05-16 03:00:00+03
28389,Hasan,Polat,Karamelli Pasta,333.06,1,333.06,2025-09-11 03:00:00+03
28390,Hasan,Yılmaz,Çikolatalı Kurabiye,420.72,8,3365.76,2025-02-02 03:00:00+03
28391,Yusuf,Erdoğan,Pastane Kurabiyesi,132.06,3,396.18,2025-08-26 03:00:00+03
28392,Fatma,Arslan,Ispanaklı Börek,98.67,3,296.01,2025-07-02 03:00:00+03
28393,Zeynep,Özkan,Simit,356.57,2,713.14,2025-02-23 03:00:00+03
28394,Emine,Arslan,Kadayıf,69.72,5,348.6,2025-05-08 03:00:00+03
28395,Hasan,Yavuz,Açma,239.09,2,478.18,2025-04-01 03:00:00+03
28397,Ali,Öztürk,Baklava,297.97,8,2383.76,2025-07-26 03:00:00+03
28398,Elif,Yıldız,Ispanaklı Börek,66.83,4,267.32,2025-05-26 03:00:00+03
28399,Hasan,Koç,Açma,417.32,9,3755.88,2025-09-16 03:00:00+03
28400,Aslı,Öztürk,Poğaça,483.6,4,1934.4,2025-09-06 03:00:00+03
28401,Onur,Öztürk,Sarma,248.78,7,1741.46,2025-04-21 03:00:00+03
28403,Ayşe,Güneş,Çikolatalı Kurabiye,159.9,9,1439.1,2025-07-28 03:00:00+03
28404,Hüseyin,Yavuz,Patatesli Börek,404.11,2,808.22,2025-02-10 03:00:00+03
28405,Ayşe,Yavuz,Su Böreği,429.42,7,3005.94,2025-04-10 03:00:00+03
28406,Fatma,Çelik,Kuru Pasta,355.89,6,2135.34,2025-08-08 03:00:00+03
28408,Onur,Tekin,Kazandibi,193.54,5,967.7,2025-05-15 03:00:00+03
28409,Fatma,Şahin,Sarma,92.04,4,368.16,2025-05-17 03:00:00+03
28410,Zeynep,Erdoğan,Su Böreği,172.77,9,1554.93,2025-02-24 03:00:00+03
28411,Yusuf,Şahin,Peynirli Börek,468.28,9,4214.52,2025-01-25 03:00:00+03
28412,Zeynep,Yılmaz,Çikolatalı Kurabiye,226.67,5,1133.35,2025-08-15 03:00:00+03
28413,Serkan,Şahin,Su Böreği,267.75,3,803.25,2025-01-20 03:00:00+03
28414,Selin,Erdoğan,Revani,236.46,4,945.84,2025-07-31 03:00:00+03
28415,Murat,Çelik,Köy Ekmeği,42.9,1,42.9,2025-08-28 03:00:00+03
28416,Fatma,Arslan,Poğaça,124.87,3,374.61,2025-09-26 03:00:00+03
28417,Serkan,Polat,Sütlaç,395.08,8,3160.64,2025-01-07 03:00:00+03
28418,Ayşe,Öztürk,Simit,136.48,3,409.44,2025-03-11 03:00:00+03
28419,Ahmet,Güneş,Kadayıf,389.24,7,2724.68,2025-01-26 03:00:00+03
28421,Yusuf,Aydın,Açma,376.19,8,3009.52,2025-09-02 03:00:00+03
28422,Onur,Taş,Kazandibi,33.4,2,66.8,2025-07-27 03:00:00+03
28423,Aslı,Kara,Pastane Kurabiyesi,119.29,2,238.58,2025-07-29 03:00:00+03
28424,Ahmet,Arslan,Şöbiyet,358.82,5,1794.1,2025-03-18 03:00:00+03
28428,Selin,Taş,Karamelli Pasta,162.43,1,162.43,2025-03-10 03:00:00+03
28429,Selin,Tekin,Köy Ekmeği,202.17,10,2021.7,2025-01-10 03:00:00+03
28430,Fatma,Şahin,Köy Ekmeği,190.55,8,1524.4,2025-05-31 03:00:00+03
28364,Rabia,Doğan,Sarma,237.0,5,1185.0,2025-07-10 03:00:00+03
28370,Aslı,Arslan,Meyveli Pasta,58.48,8,467.84,2025-07-10 03:00:00+03
28371,Ahmet,Arslan,Kazandibi,27.96,10,279.6,2025-07-10 03:00:00+03
28396,Emine,Kara,Poğaça,289.62,1,289.62,2025-07-10 03:00:00+03
28402,Selin,Yavuz,Meyveli Pasta,282.74,8,2261.92,2025-07-10 03:00:00+03
28407,Ali,Tekin,Kadayıf,422.6,6,2535.6,2025-07-10 03:00:00+03
28431,Aslı,Arslan,Çavdar Ekmeği,304.3,10,3043.0,2025-07-15 03:00:00+03
28432,Onur,Arslan,Pastane Kurabiyesi,74.84,1,74.84,2025-09-05 03:00:00+03
28433,Selin,Doğan,Baklava,267.22,1,267.22,2025-01-06 03:00:00+03
28434,Ayşe,Çelik,Sarma,300.44,4,1201.76,2025-07-19 03:00:00+03
28435,Rabia,Polat,Çavdar Ekmeği,200.18,7,1401.26,2025-06-29 03:00:00+03
28436,Yusuf,Yavuz,Pastane Kurabiyesi,86.02,5,430.1,2025-06-10 03:00:00+03
28437,Onur,Özkan,Karamelli Pasta,281.31,10,2813.1,2025-08-06 03:00:00+03
28438,Serkan,Aksoy,Patatesli Börek,296.99,2,593.98,2025-07-07 03:00:00+03
28439,Ahmet,Doğan,Ispanaklı Börek,462.05,6,2772.3,2025-02-15 03:00:00+03
28440,Hüseyin,Kılıç,Baklava,396.0,6,2376.0,2025-01-17 03:00:00+03
28442,Hatice,Güneş,Sütlaç,442.21,3,1326.63,2025-01-29 03:00:00+03
28443,Murat,Tekin,Şöbiyet,361.24,2,722.48,2025-07-19 03:00:00+03
28444,Murat,Çelik,Sütlaç,131.96,9,1187.64,2025-06-24 03:00:00+03
28445,Onur,Doğan,Kazandibi,321.01,4,1284.04,2025-01-16 03:00:00+03
28446,Zeynep,Aydın,Sarma,70.09,6,420.54,2025-08-12 03:00:00+03
28447,Rabia,Doğan,Kuru Pasta,188.76,10,1887.6,2025-03-08 03:00:00+03
28448,Ali,Güneş,Su Böreği,290.04,1,290.04,2025-09-26 03:00:00+03
28449,Rabia,Yılmaz,Peynirli Börek,452.11,8,3616.88,2025-01-07 03:00:00+03
28450,Hasan,Aydın,Tereyağlı Kurabiye,65.23,7,456.61,2025-03-26 03:00:00+03
28451,Hasan,Yıldız,Pastane Kurabiyesi,171.19,2,342.38,2025-09-03 03:00:00+03
28452,Zeynep,Özkan,Çikolatalı Kurabiye,207.19,1,207.19,2025-03-31 03:00:00+03
28455,Onur,Doğan,Revani,47.13,9,424.17,2025-04-25 03:00:00+03
28456,Hatice,Şahin,Kuru Pasta,45.33,5,226.65,2025-09-20 03:00:00+03
28458,Ayşe,Kara,Açma,130.05,4,520.2,2025-08-17 03:00:00+03
28459,Serkan,Demir,Tereyağlı Kurabiye,243.03,8,1944.24,2025-06-27 03:00:00+03
28460,Fatma,Öztürk,Meyveli Pasta,244.92,6,1469.52,2025-03-01 03:00:00+03
28462,Hatice,Güneş,Revani,223.32,10,2233.2,2025-03-14 03:00:00+03
28463,Ahmet,Yıldız,Tam Buğday Ekmeği,109.76,3,329.28,2025-02-13 03:00:00+03
28464,Hüseyin,Taş,Su Böreği,360.92,1,360.92,2025-03-15 03:00:00+03
28465,Cem,Özkan,Sarma,15.87,7,111.09,2025-01-02 03:00:00+03
28466,Elif,Doğan,Köy Ekmeği,16.57,9,149.13,2025-05-14 03:00:00+03
28467,Ahmet,Güneş,Tereyağlı Kurabiye,263.91,10,2639.1,2025-02-24 03:00:00+03
28468,Rabia,Yavuz,Simit,201.5,7,1410.5,2025-01-11 03:00:00+03
28469,Aslı,Kılıç,Kuru Pasta,162.42,2,324.84,2025-07-21 03:00:00+03
28470,Murat,Kara,Poğaça,357.51,4,1430.04,2025-03-15 03:00:00+03
28471,Serkan,Çelik,Poğaça,377.77,8,3022.16,2025-07-15 03:00:00+03
28472,Hatice,Kılıç,Köy Ekmeği,476.31,5,2381.55,2025-04-05 03:00:00+03
28473,Hasan,Aydın,Sarma,143.51,8,1148.08,2025-01-11 03:00:00+03
28474,Mehmet,Taş,Şöbiyet,499.65,3,1498.95,2025-01-27 03:00:00+03
28475,Onur,Aksoy,Kazandibi,181.75,9,1635.75,2025-09-24 03:00:00+03
28476,Rabia,Aydın,Simit,453.73,6,2722.38,2025-09-28 03:00:00+03
28477,Emine,Öztürk,Tereyağlı Kurabiye,467.13,4,1868.52,2025-03-30 03:00:00+03
28478,Fatma,Öztürk,Baklava,317.97,4,1271.88,2025-02-15 03:00:00+03
28479,Hasan,Doğan,Çavdar Ekmeği,193.65,8,1549.2,2025-01-16 03:00:00+03
28480,Fatma,Şahin,Kıymalı Börek,346.31,9,3116.79,2025-05-01 03:00:00+03
28481,Yusuf,Güneş,Köy Ekmeği,203.53,2,407.06,2025-05-12 03:00:00+03
28482,Serkan,Doğan,Pastane Kurabiyesi,135.7,10,1357.0,2025-05-24 03:00:00+03
28483,Zeynep,Aydın,Patatesli Börek,396.35,9,3567.15,2025-06-29 03:00:00+03
28484,Emine,Koç,Tereyağlı Kurabiye,53.51,6,321.06,2025-07-08 03:00:00+03
28485,Emine,Arslan,Su Böreği,465.5,3,1396.5,2025-09-18 03:00:00+03
28486,Selin,Koç,Tam Buğday Ekmeği,303.55,3,910.65,2025-07-05 03:00:00+03
28487,Fatma,Şahin,Ispanaklı Börek,279.03,7,1953.21,2025-07-02 03:00:00+03
28488,Fatma,Doğan,Revani,338.88,6,2033.28,2025-01-29 03:00:00+03
28489,Mehmet,Öztürk,Kuru Pasta,365.48,5,1827.4,2025-03-27 03:00:00+03
28490,Mehmet,Taş,Baklava,140.16,5,700.8,2025-02-03 03:00:00+03
28491,Cem,Kara,Açma,218.5,1,218.5,2025-09-01 03:00:00+03
28492,Fatma,Polat,Patatesli Börek,24.04,8,192.32,2025-01-26 03:00:00+03
28493,Emine,Polat,Çavdar Ekmeği,234.34,10,2343.4,2025-07-21 03:00:00+03
28495,Elif,Özkan,Tereyağlı Kurabiye,216.75,3,650.25,2025-03-10 03:00:00+03
28496,Hasan,Demir,Çikolatalı Pasta,75.7,7,529.9,2025-05-13 03:00:00+03
28497,Murat,Erdoğan,Ispanaklı Börek,193.84,3,581.52,2025-09-15 03:00:00+03
28498,Hasan,Yılmaz,Kadayıf,274.61,2,549.22,2025-09-26 03:00:00+03
28499,Serkan,Erdoğan,Çikolatalı Kurabiye,379.73,6,2278.38,2025-02-01 03:00:00+03
28500,Ahmet,Özkan,Tam Buğday Ekmeği,327.55,4,1310.2,2025-05-08 03:00:00+03
28501,Elif,Erdoğan,Çikolatalı Kurabiye,76.37,1,76.37,2025-05-14 03:00:00+03
28502,Yusuf,Doğan,Tereyağlı Kurabiye,429.91,3,1289.73,2025-02-07 03:00:00+03
28503,Murat,Erdoğan,Kuru Pasta,391.53,6,2349.18,2025-09-23 03:00:00+03
28504,Hatice,Çelik,Kıymalı Börek,470.04,4,1880.16,2025-09-01 03:00:00+03
28505,Onur,Koç,Patatesli Börek,383.54,2,767.08,2025-07-31 03:00:00+03
28507,Aslı,Taş,Şöbiyet,276.39,4,1105.56,2025-02-15 03:00:00+03
28508,Murat,Erdoğan,Şöbiyet,282.95,1,282.95,2025-09-19 03:00:00+03
28510,Mehmet,Güneş,Kazandibi,124.53,4,498.12,2025-02-22 03:00:00+03
28511,Elif,Çelik,Pastane Kurabiyesi,462.64,3,1387.92,2025-03-01 03:00:00+03
28512,Hasan,Öztürk,Baklava,281.1,10,2811.0,2025-02-19 03:00:00+03
28513,Onur,Arslan,Revani,440.5,9,3964.5,2025-05-17 03:00:00+03
28514,Elif,Şahin,Tam Buğday Ekmeği,22.13,3,66.39,2025-02-28 03:00:00+03
28515,Zeynep,Özkan,Sütlaç,370.6,10,3706.0,2025-06-02 03:00:00+03
28516,Murat,Doğan,Ispanaklı Börek,32.9,5,164.5,2025-09-29 03:00:00+03
28517,Fatma,Aksoy,Meyveli Pasta,165.83,3,497.49,2025-07-01 03:00:00+03
28518,Cem,Aksoy,Peynirli Börek,437.47,2,874.94,2025-02-23 03:00:00+03
28519,Hatice,Doğan,Çavdar Ekmeği,134.17,5,670.85,2025-04-17 03:00:00+03
28520,Mehmet,Polat,Patatesli Börek,24.78,8,198.24,2025-05-15 03:00:00+03
28521,Ayşe,Öztürk,Kıymalı Börek,453.74,6,2722.44,2025-03-09 03:00:00+03
28522,Selin,Doğan,Baklava,206.1,9,1854.9,2025-08-26 03:00:00+03
28457,Hasan,Polat,Kadayıf,62.82,6,376.92,2025-07-10 03:00:00+03
28494,Hüseyin,Kara,Açma,477.11,3,1431.33,2025-07-10 03:00:00+03
28506,Aslı,Kara,Peynirli Börek,382.15,2,764.3,2025-07-10 03:00:00+03
28523,Fatma,Yıldız,Baklava,236.42,6,1418.52,2025-08-05 03:00:00+03
28524,Rabia,Demir,Revani,16.83,8,134.64,2025-04-11 03:00:00+03
28526,Murat,Şahin,Kıymalı Börek,329.04,8,2632.32,2025-03-10 03:00:00+03
28527,Cem,Tekin,Su Böreği,321.05,2,642.1,2025-08-16 03:00:00+03
28528,Ayşe,Çelik,Baklava,85.14,1,85.14,2025-01-09 03:00:00+03
28529,Yusuf,Özkan,Peynirli Börek,241.53,8,1932.24,2025-07-05 03:00:00+03
28530,Mehmet,Doğan,Açma,63.02,1,63.02,2025-07-18 03:00:00+03
28531,Ayşe,Tekin,Kadayıf,455.33,9,4097.97,2025-09-12 03:00:00+03
28532,Hüseyin,Kılıç,Yaş Pasta,59.8,7,418.6,2025-05-19 03:00:00+03
28533,Ayşe,Erdoğan,Tam Buğday Ekmeği,288.39,6,1730.34,2025-04-14 03:00:00+03
28534,Ahmet,Aydın,Su Böreği,177.84,9,1600.56,2025-03-14 03:00:00+03
28535,Onur,Aydın,Ispanaklı Börek,142.82,10,1428.2,2025-08-24 03:00:00+03
28536,Hatice,Taş,Kazandibi,48.29,8,386.32,2025-03-12 03:00:00+03
28537,Serkan,Koç,Yaş Pasta,74.09,6,444.54,2025-09-13 03:00:00+03
28538,Fatma,Koç,Karamelli Pasta,352.92,4,1411.68,2025-03-31 03:00:00+03
28539,Hasan,Doğan,Meyveli Pasta,383.45,7,2684.15,2025-03-16 03:00:00+03
28540,Ahmet,Özkan,Sütlaç,75.81,4,303.24,2025-05-04 03:00:00+03
28541,Hatice,Arslan,Simit,298.14,2,596.28,2025-07-25 03:00:00+03
28542,Hatice,Yılmaz,Ispanaklı Börek,350.64,8,2805.12,2025-09-06 03:00:00+03
28543,Hasan,Polat,Patatesli Börek,38.95,7,272.65,2025-01-01 03:00:00+03
28544,Kemal,Polat,Şöbiyet,92.66,4,370.64,2025-06-16 03:00:00+03
28546,Selin,Çelik,Yaş Pasta,404.83,9,3643.47,2025-09-09 03:00:00+03
28547,Ahmet,Yılmaz,Yaş Pasta,276.56,10,2765.6,2025-01-18 03:00:00+03
28548,Murat,Arslan,Sütlaç,380.39,4,1521.56,2025-02-03 03:00:00+03
28549,Ali,Kara,Yaş Pasta,261.34,5,1306.7,2025-07-06 03:00:00+03
28550,Ayşe,Arslan,Şöbiyet,170.95,1,170.95,2025-09-14 03:00:00+03
28551,Rabia,Çelik,Peynirli Börek,250.16,7,1751.12,2025-09-09 03:00:00+03
28552,Murat,Aydın,Baklava,303.91,5,1519.55,2025-05-21 03:00:00+03
28553,Ahmet,Koç,Pastane Kurabiyesi,182.42,6,1094.52,2025-09-12 03:00:00+03
28555,Yusuf,Taş,Kadayıf,124.58,1,124.58,2025-06-28 03:00:00+03
28556,Yusuf,Taş,Meyveli Pasta,246.01,8,1968.08,2025-01-19 03:00:00+03
28557,Hasan,Doğan,Çikolatalı Kurabiye,166.27,2,332.54,2025-05-24 03:00:00+03
28558,Murat,Öztürk,Şöbiyet,23.95,5,119.75,2025-03-26 03:00:00+03
28559,Yusuf,Güneş,Karamelli Pasta,371.29,10,3712.9,2025-01-15 03:00:00+03
28560,Elif,Taş,Kuru Pasta,440.76,3,1322.28,2025-09-05 03:00:00+03
28561,Hüseyin,Doğan,Patatesli Börek,78.89,9,710.01,2025-03-31 03:00:00+03
28562,Hüseyin,Yavuz,Yaş Pasta,70.88,1,70.88,2025-03-21 03:00:00+03
28563,Rabia,Yılmaz,Simit,463.03,8,3704.24,2025-04-14 03:00:00+03
28564,Hasan,Koç,Kazandibi,100.54,10,1005.4,2025-04-03 03:00:00+03
28565,Selin,Yıldız,Açma,372.49,1,372.49,2025-02-01 03:00:00+03
28566,Ayşe,Taş,Karamelli Pasta,466.11,8,3728.88,2025-09-24 03:00:00+03
28567,Yusuf,Koç,Yaş Pasta,465.57,6,2793.42,2025-03-05 03:00:00+03
28568,Cem,Yılmaz,Açma,405.35,10,4053.5,2025-03-14 03:00:00+03
28569,Fatma,Aksoy,Çavdar Ekmeği,213.43,1,213.43,2025-09-28 03:00:00+03
28571,Ali,Yavuz,Karamelli Pasta,409.77,4,1639.08,2025-03-15 03:00:00+03
28572,Ayşe,Demir,Açma,197.07,7,1379.49,2025-03-27 03:00:00+03
28573,Rabia,Öztürk,Şöbiyet,194.92,9,1754.28,2025-04-30 03:00:00+03
28574,Cem,Çelik,Simit,279.51,9,2515.59,2025-05-29 03:00:00+03
28575,Onur,Şahin,Sütlaç,393.63,3,1180.89,2025-07-15 03:00:00+03
28576,Hasan,Yıldız,Kadayıf,77.22,2,154.44,2025-07-01 03:00:00+03
28578,Selin,Şahin,Meyveli Pasta,169.5,4,678.0,2025-03-07 03:00:00+03
28579,Ali,Erdoğan,Pastane Kurabiyesi,419.13,5,2095.65,2025-04-02 03:00:00+03
28580,Ahmet,Erdoğan,Ispanaklı Börek,321.03,1,321.03,2025-03-03 03:00:00+03
28581,Hüseyin,Koç,Tam Buğday Ekmeği,334.87,3,1004.61,2025-04-15 03:00:00+03
28582,Elif,Tekin,Tereyağlı Kurabiye,60.82,10,608.2,2025-05-24 03:00:00+03
28583,Mehmet,Polat,Şöbiyet,258.99,2,517.98,2025-07-20 03:00:00+03
28584,Rabia,Yavuz,Poğaça,71.46,4,285.84,2025-05-13 03:00:00+03
28585,Rabia,Aksoy,Peynirli Börek,497.12,8,3976.96,2025-05-23 03:00:00+03
28586,Zeynep,Tekin,Açma,309.04,2,618.08,2025-05-15 03:00:00+03
28587,Fatma,Tekin,Simit,65.78,10,657.8,2025-05-04 03:00:00+03
28588,Hüseyin,Kılıç,Pastane Kurabiyesi,400.74,7,2805.18,2025-04-17 03:00:00+03
28589,Zeynep,Doğan,Çikolatalı Pasta,24.85,7,173.95,2025-02-28 03:00:00+03
28590,Rabia,Öztürk,Yaş Pasta,480.16,2,960.32,2025-09-07 03:00:00+03
28591,Hüseyin,Yavuz,Sütlaç,36.23,9,326.07,2025-05-17 03:00:00+03
28592,Kemal,Yıldız,Baklava,389.09,8,3112.72,2025-07-04 03:00:00+03
28593,Hatice,Güneş,Köy Ekmeği,485.88,4,1943.52,2025-02-26 03:00:00+03
28594,Rabia,Aksoy,Kuru Pasta,227.97,6,1367.82,2025-09-16 03:00:00+03
28597,Cem,Öztürk,Patatesli Börek,187.68,6,1126.08,2025-08-20 03:00:00+03
28598,Hüseyin,Güneş,Kadayıf,206.13,10,2061.3,2025-07-16 03:00:00+03
28599,Hatice,Demir,Su Böreği,269.57,5,1347.85,2025-03-12 03:00:00+03
28600,Ayşe,Yavuz,Köy Ekmeği,248.73,7,1741.11,2025-09-24 03:00:00+03
28601,Elif,Tekin,Kadayıf,134.34,9,1209.06,2025-09-19 03:00:00+03
28602,Emine,Aksoy,Sarma,354.59,2,709.18,2025-04-11 03:00:00+03
28603,Elif,Koç,Patatesli Börek,231.77,3,695.31,2025-05-28 03:00:00+03
28604,Emine,Taş,Kuru Pasta,376.77,5,1883.85,2025-02-13 03:00:00+03
28605,Selin,Arslan,Meyveli Pasta,193.28,5,966.4,2025-08-02 03:00:00+03
28606,Ahmet,Taş,Simit,339.79,8,2718.32,2025-05-30 03:00:00+03
28607,Emine,Yavuz,Kazandibi,371.32,5,1856.6,2025-09-11 03:00:00+03
28608,Selin,Koç,Sarma,33.0,5,165.0,2025-01-26 03:00:00+03
28610,Serkan,Yılmaz,Yaş Pasta,125.09,4,500.36,2025-05-04 03:00:00+03
28611,Hasan,Güneş,Açma,271.19,9,2440.71,2025-05-06 03:00:00+03
28612,Hasan,Doğan,Şöbiyet,142.24,4,568.96,2025-04-20 03:00:00+03
28613,Rabia,Yavuz,Peynirli Börek,258.99,10,2589.9,2025-07-17 03:00:00+03
28614,Hasan,Kılıç,Sütlaç,483.04,9,4347.36,2025-05-13 03:00:00+03
28615,Zeynep,Doğan,Simit,242.28,4,969.12,2025-06-10 03:00:00+03
28525,Ayşe,Koç,Açma,65.66,2,131.32,2025-07-10 03:00:00+03
28545,Murat,Taş,Sütlaç,215.29,1,215.29,2025-07-10 03:00:00+03
28616,Serkan,Koç,Peynirli Börek,228.47,3,685.41,2025-06-16 03:00:00+03
28617,Ali,Erdoğan,Sarma,436.45,10,4364.5,2025-05-06 03:00:00+03
28618,Zeynep,Koç,Baklava,399.71,2,799.42,2025-01-28 03:00:00+03
28619,Onur,Kılıç,Peynirli Börek,231.82,3,695.46,2025-08-26 03:00:00+03
28621,Ahmet,Kılıç,Tereyağlı Kurabiye,485.2,1,485.2,2025-05-17 03:00:00+03
28622,Aslı,Kılıç,Poğaça,208.03,2,416.06,2025-01-05 03:00:00+03
28623,Fatma,Özkan,Köy Ekmeği,235.1,5,1175.5,2025-06-05 03:00:00+03
28624,Fatma,Güneş,Kadayıf,250.72,2,501.44,2025-02-04 03:00:00+03
28625,Murat,Doğan,Çikolatalı Kurabiye,419.75,5,2098.75,2025-06-17 03:00:00+03
28626,Emine,Taş,Pastane Kurabiyesi,151.57,8,1212.56,2025-06-24 03:00:00+03
28627,Hatice,Doğan,Sarma,291.12,6,1746.72,2025-08-27 03:00:00+03
28628,Zeynep,Erdoğan,Çavdar Ekmeği,181.83,1,181.83,2025-09-14 03:00:00+03
28629,Fatma,Aksoy,Su Böreği,332.75,5,1663.75,2025-01-18 03:00:00+03
28630,Kemal,Güneş,Patatesli Börek,166.09,8,1328.72,2025-01-18 03:00:00+03
28631,Ayşe,Öztürk,Sarma,173.49,2,346.98,2025-08-20 03:00:00+03
28632,Hasan,Öztürk,Revani,31.35,10,313.5,2025-07-23 03:00:00+03
28633,Zeynep,Taş,Meyveli Pasta,51.59,6,309.54,2025-04-20 03:00:00+03
28634,Serkan,Polat,Çikolatalı Kurabiye,68.18,9,613.62,2025-07-05 03:00:00+03
28635,Zeynep,Demir,Tam Buğday Ekmeği,148.05,1,148.05,2025-04-23 03:00:00+03
28637,Ali,Aydın,Su Böreği,307.77,6,1846.62,2025-08-01 03:00:00+03
28638,Hüseyin,Doğan,Kazandibi,93.74,8,749.92,2025-08-25 03:00:00+03
28639,Yusuf,Çelik,Baklava,37.68,7,263.76,2025-03-30 03:00:00+03
28640,Ahmet,Güneş,Tereyağlı Kurabiye,306.78,4,1227.12,2025-07-11 03:00:00+03
28641,Aslı,Özkan,Revani,103.21,8,825.68,2025-07-30 03:00:00+03
28644,Serkan,Aksoy,Kıymalı Börek,145.28,6,871.68,2025-08-06 03:00:00+03
28645,Hüseyin,Koç,Köy Ekmeği,147.38,8,1179.04,2025-02-24 03:00:00+03
28646,Fatma,Demir,Sütlaç,226.16,9,2035.44,2025-09-17 03:00:00+03
28647,Fatma,Demir,Kazandibi,208.84,10,2088.4,2025-04-29 03:00:00+03
28649,Onur,Aydın,Çavdar Ekmeği,178.65,6,1071.9,2025-08-15 03:00:00+03
28650,Hasan,Yıldız,Pastane Kurabiyesi,296.27,5,1481.35,2025-08-12 03:00:00+03
28651,Onur,Yılmaz,Pastane Kurabiyesi,152.3,2,304.6,2025-02-22 03:00:00+03
28652,Fatma,Kara,Sütlaç,243.78,6,1462.68,2025-03-29 03:00:00+03
28653,Ali,Tekin,Yaş Pasta,51.67,9,465.03,2025-08-11 03:00:00+03
28654,Ali,Kılıç,Kazandibi,162.7,8,1301.6,2025-09-06 03:00:00+03
28655,Fatma,Kara,Revani,42.71,10,427.1,2025-08-01 03:00:00+03
28656,Rabia,Şahin,Açma,21.86,7,153.02,2025-05-30 03:00:00+03
28657,Zeynep,Aksoy,Sarma,317.62,1,317.62,2025-09-11 03:00:00+03
28660,Mehmet,Taş,Kazandibi,390.66,5,1953.3,2025-07-23 03:00:00+03
28661,Elif,Aydın,Simit,278.42,10,2784.2,2025-04-07 03:00:00+03
28662,Hatice,Şahin,Baklava,217.29,1,217.29,2025-07-11 03:00:00+03
28664,Hüseyin,Kara,Revani,89.18,9,802.62,2025-07-30 03:00:00+03
28665,Emine,Aydın,Meyveli Pasta,421.45,8,3371.6,2025-03-28 03:00:00+03
28666,Emine,Arslan,Baklava,249.05,1,249.05,2025-05-06 03:00:00+03
28667,Emine,Öztürk,Pastane Kurabiyesi,248.55,10,2485.5,2025-01-04 03:00:00+03
28668,Ali,Tekin,Poğaça,474.27,6,2845.62,2025-08-28 03:00:00+03
28669,Aslı,Yavuz,Patatesli Börek,268.68,5,1343.4,2025-03-26 03:00:00+03
28670,Murat,Yılmaz,Sütlaç,457.69,6,2746.14,2025-02-19 03:00:00+03
28674,Onur,Kılıç,Şöbiyet,295.5,1,295.5,2025-05-07 03:00:00+03
28675,Rabia,Taş,Çavdar Ekmeği,461.86,7,3233.02,2025-04-10 03:00:00+03
28676,Ayşe,Öztürk,Patatesli Börek,499.41,2,998.82,2025-08-14 03:00:00+03
28677,Hasan,Arslan,Sütlaç,46.75,2,93.5,2025-09-18 03:00:00+03
28678,Mehmet,Doğan,Patatesli Börek,187.94,8,1503.52,2025-04-21 03:00:00+03
